dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.189157,1.734587,2.180000,2.000000,0.000000,0.000000,3.179468
0.020000,5.149186,1.733064,2.220000,2.000000,0.000000,0.000000,3.179863
0.020000,5.109215,1.731526,2.260000,2.000000,0.000000,0.000000,3.180246
0.020000,5.069245,1.729973,2.300000,2.000000,0.000000,0.000000,3.180619
0.020000,5.029276,1.728405,2.340000,2.000000,0.000000,0.000000,3.180980
0.020000,4.989307,1.726823,2.380000,2.000000,0.000000,0.000000,3.181331
0.020000,4.949339,1.725227,2.420000,2.000000,0.000000,0.000000,3.181670
0.020000,4.909372,1.723617,2.460000,2.000000,0.000000,0.000000,3.181999
0.020000,4.869405,1.721995,2.500000,2.000000,0.000000,0.000000,3.182317
0.020000,4.829438,1.720361,2.540000,2.000000,0.000000,0.000000,3.182623
0.020000,4.789472,1.718714,2.580000,2.000000,0.000000,0.000000,3.182919
0.020000,4.749506,1.717056,2.620000,2.000000,0.000000,0.000000,3.183204
0.020000,4.709541,1.715386,2.660000,2.000000,0.000000,0.000000,3.183478
0.020000,4.669576,1.713706,2.700000,2.000000,0.000000,0.000000,3.183740
0.020000,4.629612,1.712015,2.740000,2.000000,0.000000,0.000000,3.183992
0.020000,4.589648,1.710315,2.780000,2.000000,0.000000,0.000000,3.184233
0.020000,4.549685,1.708605,2.820000,2.000000,0.000000,0.000000,3.184463
0.020000,4.509722,1.706887,2.860000,2.000000,0.000000,0.000000,3.184682
0.020000,4.469759,1.705159,2.900000,2.000000,0.000000,0.000000,3.184890
0.020000,4.429797,1.703424,2.940000,2.000000,0.000000,0.000000,3.185087
0.020000,4.389835,1.701681,2.980000,2.000000,0.000000,0.000000,3.185274
0.020000,4.349873,1.699931,3.020000,2.000000,0.000000,0.000000,3.185449
0.020000,4.309912,1.698174,3.060000,2.000000,0.000000,0.000000,3.185613
0.020000,4.269951,1.696410,3.100000,2.000000,0.000000,0.000000,3.185766
0.020000,4.229990,1.694641,3.140000,2.000000,0.000000,0.000000,3.185909
0.020000,4.190029,1.692866,3.180000,2.000000,0.000000,0.000000,3.186040
0.020000,4.150069,1.691087,3.220000,2.000000,0.000000,0.000000,3.186160
0.020000,4.110109,1.689302,3.260000,2.000000,0.000000,0.000000,3.186270
0.020000,4.070149,1.687514,3.300000,2.000000,0.000000,0.000000,3.186368
0.020000,4.030189,1.685722,3.340000,2.000000,0.000000,0.000000,3.186456
0.020000,3.990229,1.683926,3.380000,2.000000,0.000000,0.000000,3.186532
0.020000,3.950269,1.682128,3.420000,2.000000,0.000000,0.000000,3.186598
0.020000,3.910310,1.680327,3.460000,2.000000,0.000000,0.000000,3.186653
0.020000,3.870351,1.678524,3.500000,2.000000,0.000000,0.000000,3.186696
0.020000,3.830391,1.676720,3.540000,2.000000,0.000000,0.000000,3.186729
0.020000,3.790432,1.674915,3.580000,2.000000,0.000000,0.000000,3.186751
0.020000,3.750473,1.673109,3.620000,2.000000,0.000000,0.000000,3.186762
0.020000,3.710514,1.671303,3.660000,2.000000,0.000000,0.000000,3.186762
0.020000,3.670554,1.669497,3.700000,2.000000,0.000000,0.000000,3.186751
0.020000,3.630595,1.667691,3.740000,2.000000,0.000000,0.000000,3.186729
0.020000,3.590636,1.665887,3.780000,2.000000,0.000000,0.000000,3.186696
0.020000,3.550677,1.664085,3.820000,2.000000,0.000000,0.000000,3.186652
0.020000,3.510717,1.662284,3.860000,2.000000,0.000000,0.000000,3.186597
0.020000,3.470758,1.660486,3.900000,2.000000,0.000000,0.000000,3.186531
0.020000,3.430798,1.658690,3.940000,2.000000,0.000000,0.000000,3.186454
0.020000,3.390838,1.656898,3.980000,2.000000,0.000000,0.000000,3.186367
0.020000,3.350878,1.655110,4.020000,2.000000,0.000000,0.000000,3.186268
0.020000,3.310918,1.653325,4.060000,2.000000,0.000000,0.000000,3.186158
0.020000,3.270958,1.651546,4.100000,2.000000,0.000000,0.000000,3.186038
0.020000,3.230997,1.649771,4.140000,2.000000,0.000000,0.000000,3.185906
0.020000,3.191036,1.648002,4.180000,2.000000,0.000000,0.000000,3.185763
0.020000,3.151075,1.646239,4.220000,2.000000,0.000000,0.000000,3.185610
0.020000,3.111114,1.644482,4.260000,2.000000,0.000000,0.000000,3.185446
0.020000,3.071152,1.642732,4.300000,2.000000,0.000000,0.000000,3.185270
0.020000,3.031190,1.640989,4.340000,2.000000,0.000000,0.000000,3.185084
0.020000,2.991227,1.639254,4.380000,2.000000,0.000000,0.000000,3.184886
0.020000,2.951265,1.637527,4.420000,2.000000,0.000000,0.000000,3.184678
0.020000,2.911302,1.635808,4.460000,2.000000,0.000000,0.000000,3.184459
0.020000,2.871338,1.634098,4.500000,2.000000,0.000000,0.000000,3.184229
0.020000,2.831374,1.632398,4.540000,2.000000,0.000000,0.000000,3.183988
0.020000,2.791410,1.630708,4.580000,2.000000,0.000000,0.000000,3.183736
0.020000,2.751445,1.629028,4.620000,2.000000,0.000000,0.000000,3.183472
0.020000,2.711480,1.627359,4.660000,2.000000,0.000000,0.000000,3.183198
0.020000,2.671515,1.625701,4.700000,2.000000,0.000000,0.000000,3.182913
0.020000,2.631549,1.624054,4.740000,2.000000,0.000000,0.000000,3.182618
0.020000,2.591582,1.622420,4.780000,2.000000,0.000000,0.000000,3.182311
0.020000,2.551615,1.620798,4.820000,2.000000,0.000000,0.000000,3.181993
0.020000,2.511647,1.619189,4.860000,2.000000,0.000000,0.000000,3.181664
0.020000,2.471679,1.617593,4.900000,2.000000,0.000000,0.000000,3.181324
0.020000,2.431710,1.616011,4.940000,2.000000,0.000000,0.000000,3.180973
0.020000,2.391741,1.614444,4.980000,2.000000,0.000000,0.000000,3.180612
0.020000,2.351771,1.612891,5.020000,2.000000,0.000000,0.000000,3.180239
0.020000,2.311801,1.611353,5.060000,2.000000,0.000000,0.000000,3.179855
0.020000,2.271830,1.609831,5.100000,2.000000,0.000000,0.000000,3.179461
0.020000,2.231858,1.608324,5.140000,2.000000,0.000000,0.000000,3.179055
0.020000,2.191886,1.606834,5.180000,2.000000,0.000000,0.000000,3.178639
