dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.843307,2.077604,6.570599,1.634810,-2.005288,-0.017112,0.011839
0.020000,6.875199,2.077973,6.602493,1.594698,-2.005605,-0.015854,0.011311
0.020000,6.906289,2.078317,6.633584,1.554579,-2.005934,-0.016483,0.010791
0.020000,6.936576,2.078636,6.663874,1.514454,-2.006238,-0.015174,0.010280
0.020000,6.966061,2.078932,6.693360,1.474324,-2.006541,-0.015177,0.009777
0.020000,6.994743,2.079205,6.722044,1.434187,-2.006836,-0.014756,0.009283
0.020000,7.022623,2.079457,6.749925,1.394044,-2.007122,-0.014293,0.008799
0.020000,7.049700,2.079689,6.777003,1.353897,-2.007399,-0.013816,0.008325
0.020000,7.075974,2.079902,6.803277,1.313743,-2.007679,-0.014007,0.007861
0.020000,7.101445,2.080096,6.828749,1.273584,-2.007928,-0.012465,0.007407
0.020000,7.126113,2.080273,6.853418,1.233421,-2.008192,-0.013205,0.006965
0.020000,7.149977,2.080435,6.877283,1.193252,-2.008429,-0.011853,0.006533
0.020000,7.173038,2.080580,6.900344,1.153079,-2.008672,-0.012119,0.006114
0.020000,7.195296,2.080712,6.922602,1.112900,-2.008906,-0.011701,0.005706
0.020000,7.216750,2.080830,6.944056,1.072718,-2.009121,-0.010788,0.005310
0.020000,7.237400,2.080936,6.964707,1.032531,-2.009340,-0.010926,0.004927
0.020000,7.257247,2.081030,6.984554,0.992340,-2.009545,-0.010238,0.004556
0.020000,7.276290,2.081113,7.003597,0.952146,-2.009736,-0.009576,0.004198
0.020000,7.294529,2.081187,7.021836,0.911947,-2.009932,-0.009783,0.003854
0.020000,7.311963,2.081251,7.039271,0.871745,-2.010110,-0.008911,0.003523
0.020000,7.328594,2.081307,7.055901,0.831539,-2.010290,-0.008999,0.003206
0.020000,7.344421,2.081355,7.071728,0.791330,-2.010447,-0.007868,0.002903
0.020000,7.359443,2.081397,7.086750,0.751118,-2.010608,-0.008026,0.002614
0.020000,7.373661,2.081432,7.100968,0.710903,-2.010759,-0.007532,0.002339
0.020000,7.387075,2.081462,7.114382,0.670685,-2.010899,-0.007031,0.002079
0.020000,7.399684,2.081486,7.126991,0.630464,-2.011030,-0.006520,0.001833
0.020000,7.411489,2.081507,7.138796,0.590241,-2.011158,-0.006434,0.001603
0.020000,7.422489,2.081523,7.149797,0.550015,-2.011280,-0.006063,0.001387
0.020000,7.432685,2.081536,7.159992,0.509788,-2.011379,-0.004995,0.001187
0.020000,7.442076,2.081546,7.169383,0.469558,-2.011484,-0.005208,0.001001
0.020000,7.450662,2.081554,7.177970,0.429326,-2.011586,-0.005127,0.000832
0.020000,7.458444,2.081560,7.185752,0.389093,-2.011661,-0.003753,0.000678
0.020000,7.465421,2.081564,7.192729,0.348858,-2.011740,-0.003933,0.000539
0.020000,7.471594,2.081567,7.198901,0.308622,-2.011808,-0.003421,0.000417
0.020000,7.476961,2.081569,7.204269,0.268385,-2.011875,-0.003327,0.000310
0.020000,7.481524,2.081570,7.208832,0.228146,-2.011929,-0.002719,0.000219
0.020000,7.485282,2.081571,7.212590,0.187907,-2.011959,-0.001471,0.000144
0.020000,7.488236,2.081571,7.215544,0.147666,-2.012023,-0.003204,0.000085
0.020000,7.490384,2.081572,7.217692,0.107426,-2.012028,-0.000285,0.000042
0.020000,7.491728,2.081572,7.219036,0.067185,-2.012056,-0.001379,0.000015
0.020000,7.492333,2.081572,7.219641,0.030268,-1.845844,8.310581,0.000003
0.020000,7.492468,2.081572,7.219776,0.006736,-1.176602,33.462105,0.000000
0.020000,7.492468,2.081572,7.219776,0.000000,-0.336792,41.990537,0.000000
