dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.257987,2.037377,2.104102,2.006409,-0.008220,0.000178,3.178647
0.020000,5.217890,2.035883,2.144226,2.006245,-0.008224,-0.000174,3.179063
0.020000,5.177797,2.034371,2.184348,2.006080,-0.008220,0.000182,3.179468
0.020000,5.137707,2.032844,2.224466,2.005916,-0.008223,-0.000171,3.179863
0.020000,5.097622,2.031302,2.264581,2.005751,-0.008220,0.000180,3.180246
0.020000,5.057540,2.029744,2.304693,2.005587,-0.008223,-0.000164,3.180619
0.020000,5.017463,2.028172,2.344802,2.005422,-0.008220,0.000174,3.180980
0.020000,4.977389,2.026586,2.384907,2.005258,-0.008223,-0.000153,3.181331
0.020000,4.937319,2.024986,2.425009,2.005094,-0.008219,0.000165,3.181670
0.020000,4.897253,2.023373,2.465107,2.004929,-0.008222,-0.000140,3.181999
0.020000,4.857191,2.021746,2.505203,2.004765,-0.008219,0.000152,3.182317
0.020000,4.817132,2.020108,2.545295,2.004600,-0.008222,-0.000126,3.182623
0.020000,4.777077,2.018458,2.585383,2.004436,-0.008219,0.000138,3.182919
0.020000,4.737026,2.016796,2.625469,2.004272,-0.008221,-0.000110,3.183204
0.020000,4.696979,2.015123,2.665551,2.004107,-0.008219,0.000123,3.183478
0.020000,4.656936,2.013439,2.705630,2.003943,-0.008221,-0.000093,3.183740
0.020000,4.616896,2.011746,2.745705,2.003778,-0.008218,0.000107,3.183992
0.020000,4.576860,2.010042,2.785778,2.003614,-0.008220,-0.000077,3.184233
0.020000,4.536828,2.008330,2.825847,2.003450,-0.008218,0.000090,3.184463
0.020000,4.496799,2.006608,2.865912,2.003285,-0.008219,-0.000061,3.184682
0.020000,4.456774,2.004878,2.905975,2.003121,-0.008218,0.000074,3.184890
0.020000,4.416752,2.003140,2.946034,2.002957,-0.008219,-0.000046,3.185087
0.020000,4.376735,2.001395,2.986090,2.002792,-0.008218,0.000059,3.185274
0.020000,4.336720,1.999642,3.026142,2.002628,-0.008218,-0.000032,3.185449
0.020000,4.296710,1.997883,3.066191,2.002463,-0.008217,0.000044,3.185613
0.020000,4.256703,1.996118,3.106237,2.002299,-0.008218,-0.000020,3.185766
0.020000,4.216699,1.994347,3.146280,2.002135,-0.008217,0.000031,3.185909
0.020000,4.176699,1.992570,3.186320,2.001970,-0.008217,-0.000010,3.186040
0.020000,4.136703,1.990789,3.226356,2.001806,-0.008217,0.000020,3.186160
0.020000,4.096710,1.989003,3.266388,2.001642,-0.008217,-0.000002,3.186270
0.020000,4.056720,1.987213,3.306418,2.001477,-0.008217,0.000011,3.186368
0.020000,4.016734,1.985420,3.346444,2.001313,-0.008217,0.000004,3.186456
0.020000,3.976752,1.983623,3.386467,2.001149,-0.008217,0.000004,3.186532
0.020000,3.936772,1.981824,3.426487,2.000984,-0.008216,0.000008,3.186598
0.020000,3.896797,1.980023,3.466503,2.000820,-0.008216,-0.000001,3.186653
0.020000,3.856824,1.978219,3.506516,2.000656,-0.008216,0.000008,3.186696
0.020000,3.816855,1.976415,3.546526,2.000491,-0.008216,-0.000003,3.186729
0.020000,3.776889,1.974609,3.586533,2.000327,-0.008216,0.000007,3.186751
0.020000,3.736927,1.972803,3.626536,2.000163,-0.008216,-0.000002,3.186762
0.020000,3.696968,1.970997,3.666536,1.999998,-0.008216,0.000002,3.186762
0.020000,3.657012,1.969191,3.706533,1.999834,-0.008216,0.000001,3.186751
